max_temperature,min_temperature,humidity,wind_speed,risk_level
40.1,32.5,44.9,6.1,2
27.7,25.3,86.7,19.7,0
25.1,18.3,55.2,6.9,0
45.1,38.9,28.6,23.2,2
41.6,36.0,55.7,20.4,2
46.7,44.7,37.1,22.0,2
37.1,31.4,57.6,1.7,0
27.6,19.4,77.5,20.8,0
46.0,41.3,63.9,16.8,2
26.9,24.3,31.2,2.0,0
46.5,39.6,39.8,12.5,2
40.6,32.0,46.6,20.6,2
28.7,25.0,67.2,16.8,0
29.1,26.5,80.2,16.1,0
44.9,42.8,54.9,23.0,2
32.6,25.2,55.3,10.8,0
44.1,35.8,29.9,16.0,2
30.2,25.6,41.2,5.8,0
45.2,39.3,22.2,5.4,2
39.2,35.3,33.3,7.6,1
39.6,30.5,45.3,17.9,1
33.1,31.0,70.0,0.3,0
31.8,24.3,43.4,5.2,0
34.9,31.2,86.5,1.5,0
35.3,28.9,78.1,22.9,0
30.3,23.4,45.6,8.6,0
47.9,39.4,29.9,2.4,2
36.7,29.8,21.3,3.9,0
45.3,37.4,51.8,18.5,2
29.9,23.6,22.9,21.3,0
44.7,35.2,81.3,10.8,2
39.5,30.1,82.9,7.0,1
39.0,35.5,49.7,24.2,1
48.9,44.5,39.6,10.9,2
30.1,22.4,77.6,20.4,0
45.3,36.3,37.8,9.1,2
45.6,37.1,75.9,16.1,2
49.3,44.5,25.5,20.8,2
44.0,34.9,47.5,12.6,2
38.2,35.3,51.4,11.4,1
28.6,20.0,56.1,12.2,0
44.1,38.1,82.0,20.2,2
27.4,18.5,71.1,18.0,0
32.1,24.3,56.6,12.6,0
26.5,24.1,61.3,7.0,0
49.5,41.9,71.3,21.2,2
32.1,27.8,61.6,14.9,0
41.3,34.3,37.1,23.1,2
29.3,22.2,71.5,0.4,0
31.7,25.3,51.6,11.1,0
27.9,18.5,83.4,22.2,0
26.7,17.7,85.2,9.6,0
38.4,32.9,77.5,5.4,1
46.9,37.3,28.1,11.1,2
34.3,27.7,43.2,3.9,0
25.5,21.2,64.2,19.7,0
29.0,19.3,85.5,5.7,0
42.2,34.4,77.2,8.0,2
39.1,29.2,26.7,5.2,1
49.1,43.4,45.6,16.9,2
34.8,25.6,73.4,1.4,0
38.4,34.9,77.5,11.8,1
39.2,32.8,80.7,17.9,1
31.5,28.9,78.4,3.6,0
46.3,36.6,60.1,23.0,2
26.5,16.8,27.4,2.9,0
43.2,34.8,81.7,12.0,2
33.2,26.6,32.1,7.5,0
26.0,16.8,66.2,18.3,0
42.7,38.6,81.8,5.2,2
46.6,40.5,85.0,17.1,2
45.2,36.7,62.6,22.7,2
47.1,37.3,66.2,7.5,2
42.6,38.5,58.9,16.9,2
35.9,26.6,82.9,23.1,0
44.6,38.8,30.4,19.8,2
41.7,39.5,27.0,23.4,2
43.3,33.3,65.2,13.5,2
27.7,20.5,85.8,2.3,0
29.7,26.6,49.8,17.9,0
36.2,33.6,45.7,9.3,0
33.5,25.6,66.5,9.6,0
34.6,31.1,22.5,21.1,0
26.3,21.9,29.4,9.4,0
32.1,25.9,58.9,0.0,0
28.2,18.3,77.5,12.0,0
42.5,38.1,69.8,4.0,2
33.1,24.0,83.5,17.7,0
37.8,33.1,31.8,6.8,0
38.7,31.1,43.9,3.0,1
44.2,36.8,80.7,4.5,2
36.1,27.0,25.3,5.9,0
33.7,29.5,50.4,12.5,0
38.7,30.6,45.0,1.9,1
33.9,25.3,44.6,3.5,0
33.8,29.1,61.5,1.1,0
37.6,32.5,70.1,11.9,1
38.9,36.0,55.7,1.6,1
32.5,25.4,67.0,20.0,0
38.9,30.4,35.1,9.5,1
34.5,29.6,21.5,14.6,0
45.4,37.3,85.6,21.4,2
39.4,31.2,59.5,16.3,1
33.6,26.6,30.4,5.7,0
32.5,27.2,22.9,23.4,0
36.6,27.7,88.0,12.9,1
46.3,42.2,69.9,3.3,2
37.5,32.4,82.4,4.6,1
42.1,38.6,60.0,9.7,2
46.7,37.4,42.2,21.1,2
31.5,21.7,34.3,9.7,0
35.7,26.9,74.8,20.4,0
43.0,34.6,75.9,10.1,2
35.1,26.6,53.2,15.0,0
32.0,28.7,86.7,8.6,0
45.2,38.0,71.2,16.0,2
45.5,39.5,80.0,0.6,2
33.0,31.0,22.5,22.1,0
40.8,36.1,67.0,10.9,2
32.8,30.2,64.2,11.2,0
30.3,23.9,40.2,8.6,0
41.7,35.7,23.3,24.0,2
33.8,30.8,67.6,4.5,0
35.0,32.4,50.7,11.3,0
38.4,31.2,62.0,2.0,1
28.0,22.7,78.2,20.0,0
33.3,30.3,65.8,24.2,0
34.4,27.9,47.9,23.0,0
45.0,35.7,45.1,11.7,2
48.5,42.8,20.9,9.6,2
29.8,23.3,40.0,22.6,0
40.6,35.5,45.6,21.1,2
33.5,26.8,89.0,21.1,0
26.5,20.7,41.1,11.3,0
34.8,27.1,87.6,16.9,0
25.7,16.8,82.5,1.0,0
33.2,25.2,86.6,7.1,0
42.3,38.9,52.7,14.3,2
42.7,35.7,59.4,7.3,2
36.2,29.3,68.0,14.1,1
42.9,36.7,60.2,16.0,2
30.5,24.6,52.4,11.2,0
33.6,29.1,88.0,12.5,0
37.0,34.2,59.8,11.2,0
46.1,36.3,80.5,20.1,2
41.8,35.5,46.8,9.3,2
42.4,38.6,36.2,20.4,2
41.3,32.3,52.7,7.0,2
30.6,22.2,64.8,25.0,0
38.8,34.6,22.2,22.4,1
37.9,28.8,58.9,17.7,0
32.6,23.7,84.7,14.7,0
35.7,28.4,34.4,21.0,0
41.8,37.3,49.4,17.2,2
46.1,37.4,76.5,15.6,2
49.9,42.2,56.1,24.3,2
40.4,34.6,50.8,3.8,2
44.4,42.3,86.2,3.9,2
35.5,29.1,38.7,11.9,0
41.6,31.8,33.1,13.9,2
35.2,28.4,67.7,24.2,0
46.2,43.7,60.8,2.6,2
44.4,36.8,75.9,1.7,2
32.5,23.3,29.8,18.2,0
33.2,30.4,24.1,1.1,0
45.9,43.6,70.8,15.7,2
31.6,24.7,37.7,2.5,0
46.2,42.6,67.0,8.6,2
25.8,20.7,40.1,17.7,0
33.6,29.2,47.2,15.9,0
46.5,42.3,57.0,1.7,2
27.5,17.7,25.1,8.5,0
26.9,24.1,61.0,10.3,0
44.5,38.0,44.7,18.4,2
49.7,40.4,40.0,17.3,2
27.4,17.8,78.3,21.9,0
47.8,39.5,83.0,1.6,2
41.1,35.8,46.1,11.0,2
42.0,37.2,68.7,5.9,2
33.5,25.2,37.1,11.1,0
30.7,24.4,28.5,0.3,0
29.5,26.2,64.1,3.3,0
41.7,32.9,47.7,3.5,2
41.3,37.5,76.3,7.1,2
38.7,30.7,28.3,20.8,1
31.4,21.5,87.3,6.6,0
42.5,35.6,41.9,23.5,2
32.4,24.7,69.7,17.7,0
28.3,19.7,87.4,22.2,0
46.9,37.5,58.0,6.3,2
33.8,26.7,60.8,3.9,0
38.6,34.8,80.3,17.6,1
46.1,38.9,24.3,10.9,2
26.6,17.6,70.6,18.9,0
26.9,18.9,47.8,13.0,0
42.3,37.8,49.3,1.7,2
46.5,37.1,39.0,20.8,2
37.7,31.9,65.3,13.5,1
48.3,41.6,26.9,12.7,2
33.8,25.8,40.2,16.9,0
44.9,37.3,36.0,20.8,2
37.8,28.4,83.1,1.4,1
30.2,23.8,84.3,11.7,0
25.2,21.6,68.2,13.6,0
33.3,24.8,71.8,8.9,0
33.9,26.2,89.8,10.1,0
34.2,27.3,54.7,16.3,0
38.3,29.9,64.6,7.3,1
34.2,27.6,86.5,1.3,0
49.4,40.9,25.9,7.4,2
32.0,24.4,84.4,5.6,0
43.6,35.0,62.3,16.1,2
37.1,32.4,63.6,20.5,1
29.3,23.6,45.8,10.1,0
49.4,43.3,24.7,8.2,2
46.2,43.0,27.7,16.3,2
40.1,32.5,77.5,10.1,2
32.9,23.6,28.9,3.1,0
32.6,24.3,62.3,12.1,0
25.6,16.7,44.4,17.1,0
48.9,46.0,72.5,22.2,2
27.2,24.0,43.5,14.1,0
44.0,37.0,70.6,19.2,2
34.0,27.2,79.9,21.6,0
49.2,39.5,61.9,21.3,2
46.9,40.9,35.5,11.5,2
28.8,24.5,51.9,8.9,0
31.3,22.7,74.9,3.9,0
35.7,27.5,64.2,21.4,0
45.4,39.3,78.2,13.0,2
41.2,32.0,86.5,16.0,2
29.2,25.3,74.3,24.2,0
30.6,23.1,34.6,4.7,0
34.4,27.3,73.8,14.2,0
26.0,17.6,84.2,20.2,0
30.2,28.0,68.1,15.1,0
32.6,28.9,34.2,17.0,0
44.8,36.2,70.6,18.0,2
49.3,40.3,67.1,25.0,2
46.9,40.8,23.3,9.1,2
37.9,31.7,86.2,15.6,1
30.9,25.8,75.8,1.5,0
34.6,25.2,67.5,0.6,0
32.7,28.5,85.4,13.1,0
42.7,36.9,61.0,6.6,2
49.9,47.1,68.2,21.6,2
25.6,17.6,74.0,2.6,0
39.6,36.7,22.7,4.7,1
30.2,26.7,28.6,15.6,0
37.7,31.5,59.0,2.2,0
44.6,40.2,85.4,9.7,2
32.9,26.0,45.6,12.2,0
39.5,35.0,77.9,22.9,1
29.8,23.1,55.5,21.4,0
40.6,35.8,43.4,10.8,2
45.6,39.7,47.9,12.2,2
26.8,19.1,61.8,15.1,0
32.0,25.1,59.8,4.1,0
31.2,24.9,78.8,23.7,0
48.5,38.7,54.8,21.3,2
31.1,28.7,35.8,5.3,0
38.4,34.2,38.7,14.6,1
36.2,32.5,61.7,20.4,1
30.2,26.1,84.2,12.5,0
34.6,26.3,26.3,3.5,0
25.1,17.2,71.8,19.7,0
29.0,22.4,41.1,4.8,0
26.6,17.6,78.7,22.9,0
39.6,34.3,52.3,4.9,1
41.7,34.8,59.4,23.3,2
41.2,38.3,68.5,13.6,2
48.4,42.8,78.3,0.4,2
42.3,35.5,43.3,15.3,2
44.3,35.7,27.6,15.0,2
34.6,25.3,68.5,4.1,0
26.6,18.9,55.8,17.2,0
33.5,31.2,89.7,17.0,0
30.3,22.0,82.1,6.2,0
27.1,22.7,37.4,6.0,0
38.5,34.8,66.7,7.5,1
34.6,31.7,86.9,4.8,0
47.6,43.9,29.4,21.2,2
49.1,46.8,24.2,22.6,2
27.9,25.7,68.3,10.9,0
33.8,31.6,21.4,3.0,0
44.7,38.0,36.7,3.6,2
32.6,30.3,48.1,6.4,0
40.2,37.9,69.6,9.8,2
25.8,19.0,31.6,11.8,0
26.4,18.4,56.8,24.3,0
48.9,39.7,24.6,23.1,2
34.1,27.5,40.3,21.0,0
34.1,29.4,30.5,0.1,0
49.8,46.5,21.2,16.6,2
26.1,19.0,63.7,6.9,0
37.5,29.0,26.5,13.5,0
40.2,31.7,29.3,7.5,2
29.1,21.1,50.8,13.4,0
35.5,26.0,73.8,1.9,0
25.8,20.8,67.4,8.6,0
25.2,20.4,78.5,6.5,0
40.6,31.3,83.2,15.4,2
34.0,30.3,24.5,14.2,0
46.5,43.6,52.9,2.7,2
42.4,38.6,53.8,13.0,2
44.0,36.1,85.4,19.4,2
42.6,38.2,66.4,21.9,2
42.1,34.6,35.8,12.6,2
29.7,23.8,42.6,21.1,0
31.6,22.8,43.6,21.2,0
38.9,32.7,55.4,3.1,1
49.9,42.7,74.3,13.3,2
49.9,40.3,23.3,20.3,2
40.5,35.5,82.3,11.2,2
33.9,28.2,83.8,1.3,0
36.5,27.7,36.9,13.6,0
36.1,27.2,85.3,18.0,1
33.5,27.7,50.4,2.7,0
25.8,22.3,20.3,19.6,0
40.7,34.4,71.4,4.2,2
31.0,25.8,23.1,3.8,0
49.2,45.0,50.0,5.6,2
36.5,31.3,35.6,17.2,0
50.0,46.1,40.0,6.3,2
27.3,19.2,30.8,14.9,0
31.3,23.5,68.6,23.8,0
28.5,25.1,59.6,19.2,0
41.7,39.6,71.7,0.8,2
47.7,45.3,84.6,18.3,2
39.9,32.0,48.9,18.5,1
34.8,31.5,56.6,11.6,0
46.6,38.5,33.9,15.2,2
42.9,36.8,49.1,22.4,2
48.5,46.2,32.2,4.8,2
30.7,21.8,31.1,5.2,0
26.4,23.8,46.1,18.2,0
34.1,29.9,24.0,22.3,0
46.1,36.4,81.9,14.1,2
48.8,43.7,22.9,13.9,2
27.1,24.8,81.2,2.0,0
25.6,22.5,75.4,14.6,0
28.1,22.6,73.5,22.1,0
48.8,42.1,43.5,0.9,2
49.2,43.7,24.6,9.5,2
47.1,44.0,34.4,23.3,2
27.5,22.8,34.5,16.3,0
29.8,22.7,69.3,24.5,0
28.7,22.6,72.4,6.5,0
38.7,32.1,20.3,10.9,1
37.6,34.5,87.2,5.4,1
46.0,38.8,75.1,20.3,2
31.7,24.9,31.9,19.0,0
45.9,36.9,30.0,8.5,2
36.6,29.3,43.1,20.0,0
32.8,30.5,76.2,18.9,0
48.8,46.8,52.0,16.1,2
29.8,20.3,34.2,1.4,0
34.2,27.0,23.3,24.4,0
39.6,33.6,44.2,16.5,1
40.5,31.1,53.0,9.2,2
28.5,19.3,43.3,13.4,0
35.5,29.2,23.2,4.5,0
25.7,21.9,58.3,24.0,0
36.9,29.0,48.8,16.1,0
32.2,27.8,85.7,1.5,0
32.2,27.4,47.9,8.4,0
48.9,45.2,42.8,1.1,2
29.8,24.0,36.9,12.0,0
29.1,20.9,72.2,16.1,0
29.0,25.6,59.5,16.8,0
35.9,30.8,56.8,1.9,0
46.1,42.3,35.8,0.4,2
38.1,33.2,61.2,16.3,1
44.8,40.2,65.5,24.8,2
37.2,27.5,31.0,17.2,0
29.3,25.4,57.3,6.8,0
25.8,22.8,77.0,23.8,0
49.5,42.4,86.2,6.7,2
32.1,25.6,55.0,23.2,0
45.6,37.6,42.5,9.8,2
26.0,19.8,56.5,9.8,0
48.0,39.5,52.5,13.3,2
46.7,42.4,58.1,22.6,2
36.3,31.1,87.1,11.4,1
27.6,19.2,20.8,16.3,0
30.8,27.0,33.0,24.8,0
35.3,32.0,84.2,4.3,0
37.0,30.2,54.8,5.6,0
30.4,21.7,60.1,15.9,0
25.2,17.9,71.3,13.2,0
38.9,33.4,25.0,8.9,1
46.8,40.4,80.9,11.1,2
42.4,35.7,72.0,1.0,2
35.4,26.8,25.3,15.3,0
38.4,34.2,89.2,14.9,1
28.6,25.5,45.0,23.1,0
32.7,25.9,54.0,22.1,0
43.4,37.6,36.0,17.2,2
34.8,32.0,28.8,4.1,0
46.7,37.2,71.8,10.1,2
35.8,30.4,35.0,7.4,0
29.5,22.2,70.2,16.5,0
34.8,25.0,26.4,9.2,0
33.9,27.0,20.5,4.5,0
47.8,43.1,81.2,9.7,2
37.8,29.7,88.8,12.9,1
30.6,24.1,65.8,22.1,0
43.5,40.2,46.2,20.2,2
43.0,36.1,47.4,21.8,2
38.4,34.6,52.1,1.6,1
36.2,33.9,45.1,4.2,0
26.7,18.9,66.7,2.9,0
43.0,40.3,75.0,15.7,2
46.8,41.4,21.6,1.1,2
47.5,43.3,38.2,21.8,2
27.8,25.3,49.6,14.1,0
33.6,28.0,35.3,11.8,0
40.9,31.3,47.4,12.8,2
42.2,37.7,78.1,4.5,2
47.1,43.7,81.1,5.6,2
48.1,42.0,29.9,10.1,2
38.4,32.3,47.6,10.2,1
48.2,39.5,22.2,1.4,2
31.8,27.2,74.3,20.6,0
47.3,39.8,56.4,6.2,2
45.0,36.9,28.7,21.7,2
47.1,44.2,57.9,12.7,2
43.7,38.8,51.0,8.0,2
37.0,31.0,51.7,15.7,0
47.2,39.3,56.2,20.4,2
45.1,38.4,79.6,2.4,2
44.6,37.1,84.3,7.7,2
33.1,29.4,44.2,15.0,0
28.8,24.4,83.3,23.6,0
45.1,42.9,36.6,21.3,2
39.0,32.9,42.6,22.2,1
34.3,25.5,22.0,5.7,0
27.4,21.5,44.0,5.2,0
29.8,23.0,43.2,9.2,0
40.8,34.4,55.8,22.9,2
49.5,40.3,42.9,8.9,2
46.5,42.4,49.7,11.4,2
44.5,37.5,54.1,3.7,2
26.1,19.9,78.6,24.9,0
39.5,34.7,84.1,24.0,1
45.4,36.7,73.1,21.2,2
47.7,40.0,48.9,11.4,2
34.4,27.5,61.9,2.5,0
29.4,25.8,58.1,8.3,0
37.9,33.3,87.1,6.2,1
32.9,25.4,44.4,19.1,0
44.7,40.3,34.5,24.0,2
38.8,32.0,33.5,8.5,1
26.7,17.2,34.2,16.4,0
45.2,42.0,33.7,20.0,2
42.6,35.5,36.6,13.8,2
48.7,43.0,44.5,17.0,2
45.4,40.2,85.7,20.2,2
48.0,43.2,65.8,18.5,2
29.2,20.3,87.9,22.8,0
36.3,27.8,87.4,10.0,1
26.7,24.2,76.3,6.8,0
32.8,22.8,31.9,7.8,0
43.9,40.8,89.2,15.2,2
46.5,44.3,56.9,22.7,2
47.2,43.8,37.6,0.7,2
47.0,44.1,46.3,22.1,2
40.8,32.3,71.2,15.2,2
48.2,41.2,59.1,5.2,2
46.8,43.1,68.5,23.8,2
46.3,44.2,42.7,17.4,2
28.9,20.4,57.1,15.8,0
48.6,39.4,46.7,18.7,2
43.1,40.3,77.0,21.0,2
30.6,20.6,63.0,4.7,0
49.3,44.7,21.9,23.2,2
36.1,33.9,51.6,24.6,0
33.9,26.8,70.0,24.7,0
34.6,29.0,42.1,3.8,0
49.8,45.9,32.4,2.2,2
37.0,35.0,80.6,7.6,1
36.2,29.9,71.7,20.0,1
41.2,36.1,25.9,5.2,2
44.8,37.1,39.6,5.7,2
44.6,35.0,23.6,15.6,2
40.4,31.9,75.3,8.2,2
40.0,36.0,24.7,13.1,1
42.6,40.3,79.9,3.1,2
41.0,33.8,36.4,1.2,2
30.5,24.4,58.3,4.3,0
41.8,39.3,47.1,18.9,2
28.3,24.8,56.6,2.7,0
40.7,34.9,65.7,14.4,2
43.1,38.9,58.5,22.0,2
30.3,22.9,88.6,16.3,0
32.3,24.7,64.0,14.5,0
34.3,26.1,37.5,1.5,0
29.9,25.8,52.4,13.7,0
36.4,33.7,49.6,23.8,0
35.5,26.5,20.1,20.2,0
32.1,24.4,81.3,7.7,0
39.0,35.0,57.2,23.3,1
35.7,29.3,47.8,1.7,0
49.8,41.8,83.9,21.5,2
39.8,33.0,60.6,11.4,1
40.6,37.2,24.4,22.1,2
44.9,42.3,27.1,8.3,2
44.6,35.4,73.5,14.2,2
40.1,31.9,82.0,17.7,2
44.6,37.2,73.7,9.7,2
35.9,29.7,65.6,16.4,0
36.2,34.0,89.1,13.0,1
43.3,39.9,26.5,12.3,2
32.1,28.4,64.8,18.8,0
37.1,32.8,79.3,7.3,1
38.9,30.1,54.7,3.1,1
30.9,26.1,84.3,18.8,0
35.7,32.4,65.9,0.9,0
34.2,27.1,83.5,4.8,0
47.6,38.4,33.8,18.0,2
26.6,17.0,78.3,6.2,0
46.0,39.9,66.5,20.9,2
31.4,27.2,52.8,21.4,0
48.9,45.3,53.1,5.9,2
38.0,31.3,21.4,1.2,0
44.4,34.7,47.7,5.7,2
45.2,40.2,76.5,11.9,2
42.1,39.4,68.1,19.7,2
49.1,45.4,23.5,17.8,2
28.1,24.9,28.3,10.5,0
46.6,44.0,72.6,20.2,2
29.3,25.9,63.5,12.9,0
39.7,32.5,73.4,8.2,1
33.7,27.9,75.6,7.4,0
38.2,33.4,51.3,21.7,1
50.0,41.6,81.6,6.3,2
30.7,27.8,33.6,3.6,0
31.7,27.9,88.0,24.5,0
44.9,35.0,26.9,14.9,2
39.4,31.1,53.2,16.2,1
41.9,37.1,64.0,18.9,2
36.6,34.2,32.8,21.7,0
28.1,23.5,72.0,5.0,0
30.6,25.2,46.2,5.7,0
27.6,19.5,78.5,18.7,0
31.5,28.5,89.8,23.9,0
43.0,35.8,27.5,23.2,2
30.1,25.5,54.0,18.8,0
40.8,38.7,23.6,4.4,2
45.9,40.7,23.8,11.0,2
31.1,26.3,75.9,8.2,0
34.2,30.3,82.1,18.3,0
45.2,38.3,33.0,22.4,2
25.3,20.7,48.0,15.0,0
39.8,33.6,44.3,20.9,1
26.1,21.2,62.6,21.6,0
39.8,35.6,80.3,4.6,1
25.5,19.7,23.6,1.8,0
29.3,22.5,69.3,2.0,0
27.7,25.1,29.8,15.4,0
28.8,23.3,67.9,17.7,0
49.0,43.3,75.8,16.9,2
48.5,41.3,52.8,23.5,2
35.6,31.9,37.4,1.2,0
33.2,28.8,71.9,0.5,0
26.3,21.8,51.3,23.3,0
39.4,36.8,68.6,14.6,1
45.3,35.6,31.0,18.8,2
47.8,42.1,20.1,15.6,2
25.3,20.5,76.4,21.9,0
33.5,29.7,40.2,4.9,0
43.3,40.4,89.5,7.6,2
39.3,30.8,40.2,4.7,1
31.9,23.8,63.5,14.1,0
43.7,41.3,45.0,14.6,2
49.8,42.7,32.3,20.8,2
44.9,35.6,70.7,3.4,2
47.0,42.9,41.3,4.5,2
45.2,38.9,66.1,9.0,2
29.8,27.0,75.8,20.9,0
32.8,27.4,35.4,6.8,0
43.5,36.6,61.3,10.1,2
34.5,30.6,80.8,10.2,0
36.4,29.7,77.5,17.8,1
33.4,23.9,86.4,8.0,0
44.1,40.9,52.1,7.5,2
28.3,26.1,29.8,17.9,0
30.0,22.4,26.0,17.0,0
30.8,27.8,26.5,3.6,0
26.8,23.9,45.5,1.1,0
27.9,23.0,59.9,4.1,0
33.1,29.3,71.5,10.4,0
49.8,40.4,53.5,22.4,2
49.5,40.7,39.2,20.2,2
44.7,39.1,76.7,21.0,2
34.5,29.6,73.1,24.7,0
26.2,20.3,43.0,0.2,0
41.6,39.6,77.3,14.9,2
39.1,36.7,36.5,7.5,1
39.7,36.7,45.4,21.4,1
39.9,34.0,31.7,21.0,1
28.8,21.1,89.3,2.3,0
31.8,22.8,77.7,11.2,0
28.6,26.1,58.2,1.3,0
41.2,37.7,58.3,4.9,2
49.4,41.0,58.2,0.4,2
35.8,29.0,32.4,19.8,0
46.6,38.8,35.5,21.8,2
47.5,42.1,67.7,9.9,2
46.6,41.7,42.4,24.0,2
42.2,35.8,73.7,3.8,2
26.8,21.8,63.0,23.8,0
25.3,17.2,81.8,14.9,0
38.7,33.5,58.1,21.3,1
34.1,25.4,43.7,3.3,0
43.1,36.9,80.0,2.8,2
29.6,26.7,74.0,14.5,0
32.8,29.2,63.8,2.1,0
27.2,23.5,78.8,13.2,0
47.6,40.2,29.3,20.1,2
29.9,25.4,32.5,4.3,0
27.8,17.9,52.8,0.8,0
28.0,25.1,72.8,18.7,0
33.6,29.3,24.0,25.0,0
41.9,32.6,77.0,18.9,2
44.3,41.3,34.5,22.6,2
26.2,23.9,72.3,12.7,0
34.5,32.0,28.4,12.0,0
42.9,34.4,89.3,13.6,2
30.3,21.4,60.5,24.3,0
38.2,34.3,40.7,1.9,1
29.2,22.9,51.7,1.8,0
40.6,31.1,42.7,11.7,2
29.6,21.3,62.3,9.5,0
34.0,31.2,48.0,17.5,0
34.9,30.7,86.4,5.0,0
29.9,26.3,43.4,6.3,0
36.6,32.7,39.5,1.7,0
40.0,32.9,69.7,2.5,1
48.9,44.4,49.1,18.7,2
40.9,37.1,46.7,2.8,2
45.9,38.8,75.8,7.9,2
26.9,24.8,42.6,18.3,0
29.1,26.1,52.2,10.4,0
39.8,35.4,63.7,14.8,1
35.2,27.2,76.7,12.4,0
43.7,38.2,40.5,15.8,2
44.4,39.5,33.8,6.7,2
34.9,32.0,89.5,11.5,0
36.8,33.7,74.1,17.5,1
25.2,19.0,56.7,3.0,0
39.5,31.1,75.3,20.2,1
28.6,21.9,41.7,2.4,0
27.9,23.0,42.7,13.2,0
27.2,22.4,38.5,3.7,0
45.7,36.1,86.8,24.3,2
38.5,33.8,57.7,19.9,1
36.0,30.3,20.3,24.7,0
34.2,31.7,67.9,19.4,0
45.0,35.2,81.2,5.9,2
34.2,31.4,38.3,6.4,0
35.2,29.2,85.9,17.7,0
40.0,31.0,85.7,7.3,2
40.5,36.3,20.6,12.3,2
28.5,24.2,37.1,9.0,0
29.1,20.1,64.0,5.6,0
42.1,33.6,74.1,14.5,2
42.7,37.3,40.8,10.7,2
30.9,22.6,26.1,10.1,0
25.3,20.0,77.2,3.9,0
34.1,32.0,64.8,18.9,0
25.8,20.0,75.5,17.8,0
47.6,38.5,87.5,8.0,2
31.0,27.1,78.1,20.3,0
45.5,40.8,43.9,9.8,2
31.4,28.2,64.1,14.4,0
27.8,22.7,50.0,24.9,0
42.5,33.9,32.6,2.5,2
30.5,28.2,28.6,10.0,0
29.8,26.5,44.2,0.4,0
33.1,27.7,87.3,17.4,0
29.3,25.5,31.6,13.1,0
36.3,27.9,20.6,10.2,0
39.7,34.5,79.8,5.1,1
45.1,38.5,42.5,1.1,2
49.9,41.4,89.0,22.4,2
41.2,39.1,71.9,12.0,2
35.3,30.7,42.0,3.8,0
46.9,42.8,53.6,13.4,2
27.6,20.5,74.9,19.9,0
34.4,31.8,21.5,12.6,0
28.2,20.5,71.1,15.9,0
42.2,33.0,25.8,14.8,2
42.0,33.5,52.6,3.8,2
35.5,28.6,67.2,21.7,0
49.7,46.3,45.6,4.2,2
33.5,31.1,64.8,19.7,0
49.1,44.6,50.5,17.1,2
49.7,41.0,38.4,14.2,2
47.3,38.9,75.0,8.3,2
49.2,43.5,37.7,0.5,2
26.0,22.1,75.6,19.2,0
42.7,35.7,43.6,12.7,2
44.2,36.9,77.3,17.2,2
32.7,30.2,63.3,1.6,0
37.6,31.8,30.0,5.1,0
35.9,31.8,69.3,12.1,0
42.3,37.6,22.4,21.5,2
35.3,26.6,54.7,17.3,0
27.7,19.0,23.4,12.2,0
31.1,22.1,87.5,1.4,0
35.8,31.5,80.4,3.0,0
36.1,29.3,38.7,6.8,0
28.0,23.6,87.9,23.8,0
26.8,18.5,85.1,18.8,0
42.9,37.0,39.5,16.1,2
34.4,29.6,88.4,3.6,0
49.5,41.3,27.2,9.7,2
33.5,25.5,45.6,17.7,0
43.3,34.9,32.0,4.3,2
39.5,37.4,31.3,6.9,1
43.4,37.1,68.0,19.0,2
27.7,18.5,83.9,13.7,0
43.7,39.4,77.2,7.3,2
29.3,19.4,21.5,22.3,0
45.7,38.3,51.7,17.4,2
29.9,24.9,80.7,19.1,0
32.3,24.2,35.8,16.8,0
38.9,29.1,50.8,9.2,1
45.0,37.7,29.4,0.9,2
41.1,37.7,40.9,3.0,2
43.9,35.3,52.0,4.8,2
39.2,34.5,76.6,0.8,1
27.9,20.3,36.6,2.3,0
39.2,31.6,53.0,16.0,1
44.8,39.9,86.8,5.0,2
27.6,19.1,48.0,7.2,0
33.4,28.2,41.9,22.3,0
25.1,22.5,41.1,8.7,0
28.7,19.4,63.5,8.0,0
38.5,32.3,62.5,4.3,1
30.2,26.5,32.9,6.8,0
28.5,23.0,35.1,10.4,0
47.4,37.7,90.0,14.4,2
48.1,43.6,66.6,8.5,2
37.0,27.0,56.9,16.8,0
47.8,39.9,48.8,8.2,2
28.5,21.6,34.6,13.6,0
31.5,22.7,39.2,20.2,0
44.8,35.6,24.7,5.7,2
30.5,22.3,46.0,10.2,0
39.2,34.6,39.7,16.8,1
35.6,30.1,73.8,3.1,0
31.9,22.0,67.0,8.1,0
32.9,27.8,74.0,0.2,0
27.3,24.5,63.4,17.6,0
30.1,20.6,64.8,14.7,0
27.7,24.0,65.4,13.7,0
43.7,39.0,62.2,23.9,2
42.9,35.4,46.5,8.1,2
41.6,36.5,70.5,15.1,2
26.9,19.4,46.1,8.0,0
26.5,22.9,81.3,6.3,0
39.4,34.2,71.9,22.0,1
29.0,21.2,34.7,10.0,0
41.3,32.3,46.0,19.9,2
32.8,25.4,73.1,8.8,0
49.8,40.7,77.4,21.0,2
33.0,25.3,26.2,15.2,0
34.2,31.6,56.5,16.0,0
40.1,32.1,89.8,12.0,2
29.3,26.2,23.1,4.2,0
47.7,40.6,49.0,6.1,2
26.5,23.8,36.1,21.2,0
48.7,39.6,32.3,20.4,2
47.0,37.7,79.6,12.0,2
